,LamS,LamS1H,LamS2H,LamSP,LamSPH,MDF,MS12,MS22,NSD,NSI,Omega,PSD,PSI,S,T,U,XU11,XU12,XU21,XU22,XV11,XV12,XV21,XV22,YRA11,YRA12,YRA13,YRA21,YRA22,YRA23,YRB11,YRB12,YRB13,YRB21,YRB22,YRB23,YRC,YRD,mCha,mChi1,mChi2,mS1,mS2,mh1,mh2,mn1,mn2,mn3,mueg,mv1,mv2,mv3,vS,vevSM
146,0.0001,0.0,0.0,0.1,0.0,683.9228773926909,8000000.0,7000000.0,1.801e-06,4.289e-07,8.06,2.355e-06,1.0049999999999999e-08,0.0185779383,0.0107375785,-0.000460155569,0.125729087,-0.9920646129999999,0.9920646129999999,0.125729087,0.004290637379999999,-0.999990795,0.999990795,0.004290637379999999,0.0,0.0005261389184662709,0.11627263752119947,0.0,0.002259114776284193,0.007777248102614036,2.640554608107302e-08,-5.298803078882965e-08,-1.440729087224637e-07,-6.281589071972087e-07,-5.265444763495914e-07,6.906511516143753e-07,0.1,0.5,683.92288,23.3395878,689.3871379999997,2645.75131,2828.42712,105.211745,124.861497,4.336808689942018e-19,7.804598613980994e-12,5.6241848920131775e-11,0.0,2.944741710000001e-19,8.64270195e-12,5.0787929700000004e-11,332.70875134030393,244.873542
147,0.0001,0.0,0.0,0.1,0.0,114.98935788786673,8000000.0,7000000.0,0.0008461,0.00020619999999999997,0.22699999999999998,0.0011070000000000001,4.7710000000000006e-06,0.116865805,-0.00746512377,0.00983986561,0.603971214,-0.797006131,0.797006131,0.603971214,0.0485927015,-0.998818677,0.998818677,0.0485927015,0.0,0.0008908706482581572,0.2160908144805963,0.0,0.021288797655015883,0.013279603834834492,-3.486430020614884e-08,-3.002497917662047e-07,-3.107236918371772e-07,-3.7604213847818387e-07,-3.0100543661763565e-07,4.517864151098609e-07,0.1,0.5,114.98936,9.25150656,144.106194,2645.75131,2828.42712,51.8504406,124.86006299999998,4.336808689942018e-19,7.610965772886799e-12,5.646079934601251e-11,0.0,3.8810466999999996e-19,8.51187253e-12,5.0484924799999996e-11,163.96548503919672,244.87072999999998
148,0.0001,0.0,0.0,0.1,0.0,410.01706210380144,8000000.0,7000000.0,1.508e-05,4.215e-06,0.861,1.972e-05,1.034e-07,0.00288589122,-0.00545611335,0.0006713048910000001,0.215387735,-0.976528609,0.976528609,0.215387735,0.0444933679,-0.99900968,0.99900968,0.0444933679,0.0,0.22641171851823186,0.15746360064863016,0.0,0.00030864079706505133,0.544478244440265,-2.128914013634604e-09,-1.964699882972928e-09,2.8345694878055288e-09,-7.950364633327548e-10,-6.289860562661545e-09,-6.516458302139018e-09,0.1,0.5,410.01706,84.69860140000002,419.456233,2645.75131,2828.42712,124.861947,387.503797,0.0,9.30409986579074e-12,4.512473956127353e-11,0.0,4.13279847e-19,8.42027571e-12,4.9861194700000004e-11,1225.3945779137593,244.874425
149,0.0001,0.0,0.0,0.1,0.0,222.1869423538697,8000000.0,7000000.0,1.282e-06,0.0072590000000000016,0.00535,1.676e-06,0.00016669999999999999,0.00220505799,-0.0011669576,0.0016570772199999998,0.999454614,-0.0330223307,0.0330223307,0.999454614,0.9930001190000001,-0.118113347,0.118113347,0.9930001190000001,0.0,0.0658005174336557,0.00015590611241213684,0.0,0.0005054112671354194,0.0004999214219850766,1.1426627215159412e-09,1.475362682100491e-08,2.096667249169514e-08,-4.3472916905908783e-07,-2.024508053428727e-06,-2.1901992834523053e-06,0.1,0.5,222.18694,220.752053,794.71202,2645.75131,2828.42712,124.861947,3531.10802,4.336808689942018e-19,9.196280111976335e-12,4.713910083002376e-11,0.0,3.6668757200000006e-19,8.57784703e-12,5.05376374e-11,11166.344097950205,244.874425
150,0.0001,0.0,0.0,0.1,0.0,181.46339529572282,8000000.0,7000000.0,0.0002315,5.59e-05,0.473,0.0003028,1.296e-06,0.08812929119999999,0.0138121105,0.0038571269700000002,0.43206702,-0.9018414990000001,0.9018414990000001,0.43206702,0.0279212554,-0.999610126,0.999610126,0.0279212554,0.0,0.00033440731673779663,0.0005134306988709758,0.0,0.444659908704919,0.00400642074005515,-1.6207557014719027e-05,-8.29171727231641e-05,-7.566033914966045e-05,-1.240366745174581e-09,4.604303711236922e-08,6.455090570936798e-08,0.1,0.5,181.4634,11.7266204,201.135845,2645.75131,2828.42712,58.12839029999999,124.860242,0.0,7.804574598304339e-12,5.5744834681680284e-11,0.0,3.68009154e-19,8.78196542e-12,4.9540706299999995e-11,183.81810676875855,244.871081
151,0.0001,0.0,0.0,0.1,0.0,168.81174718217056,8000000.0,7000000.0,2.491e-06,0.007201000000000002,0.00315,3.258e-06,0.0001653,0.0033904266299999994,-0.00169216478,0.00294822795,0.999386315,-0.0350284748,0.0350284748,0.999386315,0.990363294,-0.138493849,0.138493849,0.990363294,0.0,0.02047502323313647,0.00019388221861327783,0.0,0.14457200467868436,0.8323684434449714,-7.228667453058286e-09,2.0187529775985093e-09,2.607310265740481e-08,-3.674058995791553e-10,-1.6593365684027635e-09,-1.8377132885523413e-09,0.1,0.5,168.81175,167.287623,667.439539,2645.75131,2828.42712,124.861947,2957.93118,4.336808689942018e-19,9.385567885658727e-12,4.590046105156274e-11,0.0,2.34276273e-19,8.55827388e-12,5.03374708e-11,9353.799666082403,244.874425
152,0.0001,0.0,0.0,0.1,0.0,284.7430555943415,8000000.0,7000000.0,0.00014969999999999998,0.000381,0.0447,0.00019580000000000002,9.207e-06,0.00441016682,-0.00548985941,0.0011303324499999999,0.54564186,-0.838018472,0.838018472,0.54564186,0.398366248,-0.917226435,0.917226435,0.398366248,0.0,0.7184759272797919,0.5174427879797762,0.0,0.010613791871262044,0.007712090750285545,4.206710405073033e-08,4.4352517346162577e-07,4.552931301496946e-07,-2.600970170475896e-06,-2.7178042111791626e-05,-2.7848576275815694e-05,0.1,0.5,284.74306,207.887321,311.656449,2645.75131,2828.42712,124.861947,1017.57393,4.574885718919781e-18,2.2855416036294456e-13,1.9061526231752533e-09,0.0,2.1186937100000002e-19,8.78035688e-12,4.96122305e-11,3217.851315680882,244.874425
153,0.0001,0.0,0.0,0.1,0.0,669.4040628325807,8000000.0,7000000.0,2.467e-06,7.979e-07,1.99,3.2269999999999998e-06,2.0939999999999998e-08,0.00110729861,-0.0019123441699999998,0.00019587834599999997,0.139410437,-0.990234684,0.990234684,0.139410437,0.0397610562,-0.999209217,0.999209217,0.0397610562,0.0,0.002422980445784641,0.00019121000293103983,0.0,0.006409242072009993,0.0035693062576866814,1.6374195517888238e-07,1.2122795139325595e-06,1.258556805769178e-06,-8.720408845701294e-08,-4.409724651837744e-07,-4.00970272764674e-07,0.1,0.5,669.40406,190.919798,675.4708929999998,2645.75131,2828.42712,124.861947,861.557489,4.336808689942018e-19,9.215665360283665e-12,4.8863357764891e-11,0.0,2.12186461e-19,8.897167140000003e-12,5.06124994e-11,2724.4839574052016,244.874425
154,0.0001,0.0,0.0,0.1,0.0,402.1975592823077,8000000.0,7000000.0,5.949e-05,0.004125,0.0262,7.780000000000001e-05,9.632e-05,0.0018881011399999998,-0.0019766178,0.000509257853,0.889601383,-0.456737758,0.456737758,0.889601383,0.839004305,-0.54412478,0.54412478,0.839004305,0.0,0.020910174865400408,0.0026220916008973106,0.0,0.0724796746099818,0.03132448819352129,2.0627476254247407e-08,1.3297463023977186e-07,1.6606699710161334e-07,-7.286882292337662e-09,-3.6604107676069854e-08,-4.183040395305511e-08,0.1,0.5,402.19756,379.32212200000004,479.14947800000004,2645.75131,2828.42712,124.861947,2020.94623,0.0,8.611009422492504e-12,5.1693503929070547e-11,0.0,2.1079622199999998e-19,8.94080408e-12,4.97868201e-11,6390.793065531229,244.874425
155,0.0001,0.0,0.0,0.1,0.0,103.87715351062424,8000000.0,7000000.0,0.001113,0.001859,0.0012900000000000001,0.0014550000000000001,4.362e-05,0.0213804883,-0.0273495848,0.014481676,0.835902851,-0.548877421,0.548877421,0.835902851,0.562441896,-0.826836812,0.826836812,0.562441896,0.0,0.3450706962273082,0.14525892217511271,0.0,0.0012347198353582526,0.00013292381546319004,6.8878188087914405e-09,3.420122010214057e-08,3.6929008525017625e-08,-1.3203178548064559e-06,-8.204871721458394e-06,-9.649900470308953e-06,0.1,0.5,103.87715,69.89431970000001,156.482027,2645.75131,2828.42712,124.861947,470.870322,6.133173666733497e-19,6.147415525969411e-12,7.019648666149056e-11,0.0,6.76771394e-20,3.76204671e-12,2.22777379e-11,1489.0226577301453,244.874425
156,0.0001,0.0,0.0,0.1,0.0,259.6075630934424,8000000.0,7000000.0,9.332e-05,3.5499999999999996e-05,0.128,0.000122,8.653e-07,0.006308664010000001,-0.010839877099999999,0.00187986073,0.354009735,-0.935241738,0.935241738,0.354009735,0.122106095,-0.992517054,0.992517054,0.122106095,0.0,0.0005845570219325137,0.8023797553127042,0.0,0.0042674642063011935,0.011926499045101973,1.1205782771339303e-09,-4.2059120022189755e-09,-8.29843656779397e-09,-1.3936854163975664e-07,-1.2103449570610175e-07,1.6628981530142947e-07,0.1,0.5,259.60756000000003,89.5446152,275.506236,2645.75131,2828.42712,124.861947,424.980076,4.336808689942018e-19,7.90790982670909e-12,5.649783750276321e-11,0.0,4.69041087e-19,8.81795746e-12,5.06670348e-11,1343.9050145994431,244.874425
157,0.0001,0.0,0.0,0.1,0.0,733.1147713136314,8000000.0,7000000.0,1.409e-06,3.368e-07,1.34,1.8430000000000002e-06,7.971e-09,0.0009662443949999999,-0.00204542435,0.000205161644,0.117546783,-0.9930673459999999,0.9930673459999999,0.117546783,0.00565295001,-0.999984022,0.999984022,0.00565295001,0.0,0.00014245343540136393,0.018997774587836712,0.0,0.6067693101911749,0.0821307709050562,-6.411893249707869e-08,-3.8106920050047457e-07,-3.334867871324305e-07,-1.5345467544829306e-09,-1.1067238101289187e-09,1.8248522145139162e-09,0.1,0.5,733.11477,35.2562704,738.2208860000003,2645.75131,2828.42712,124.861947,158.76900600000005,0.0,8.146315384764131e-12,5.439759027582582e-11,0.0,2.83614006e-19,8.9407091e-12,4.9564283200000005e-11,502.07167650218247,244.874425
158,0.0001,0.0,0.0,0.1,0.0,377.7896053904417,8000000.0,7000000.0,1.771e-05,4.243e-06,1.81,2.317e-05,9.901e-08,0.0404745568,0.017387655800000002,-0.000319795504,0.22389093100000002,-0.9746142059999999,0.9746142059999999,0.22389093100000002,0.0110472023,-0.999938978,0.999938978,0.0110472023,0.0,0.592182541319646,0.6453850738167357,0.0,0.1737282144715636,0.05149615400486402,-6.401088498885381e-09,-3.923575705000966e-08,-3.654597097808492e-08,6.812558993981315e-09,1.0974173895872366e-07,1.2839093125579655e-07,0.1,0.5,377.78961,18.6408545,387.60624900000005,2645.75131,2828.42712,85.5306109,124.861,6.133173666733497e-19,7.380472893572986e-12,6.136395253131713e-11,0.0,3.8665483200000004e-19,8.941645389999997e-12,5.0650087899999997e-11,270.4715352644571,244.87256800000003
159,0.0001,0.0,0.0,0.1,0.0,114.47975752416927,8000000.0,7000000.0,0.0009181000000000001,0.0002318,0.0806,0.001201,5.3860000000000015e-06,0.07096442110000001,-0.022458306400000003,0.011934313899999998,0.609157862,-0.7930489890000001,0.7930489890000001,0.609157862,0.0757265283,-0.997128624,0.997128624,0.0757265283,0.0,0.0011028544922545816,0.0007739433433896425,0.0,0.000461272445350629,0.2865176140549385,-5.5717323349470524e-06,-5.023002718673345e-06,5.789920914206766e-06,-1.4474080568442603e-08,-1.1263108341265852e-07,-1.5199144264807175e-07,0.1,0.5,114.47976000000001,14.2313764,143.939463,2645.75131,2828.42712,80.02267579999999,124.860853,0.0,9.702158908477918e-12,4.4850691942383656e-11,0.0,1.4213587699999995e-19,8.68404199e-12,5.01089579e-11,253.05391881453545,244.87228
160,0.0001,0.0,0.0,0.1,0.0,117.08074764084101,8000000.0,7000000.0,0.00103,0.0005983,0.000794,0.001347,1.415e-05,0.0170361423,-0.032821820099999996,0.0165345575,0.688293817,-0.7254320240000001,0.7254320240000001,0.688293817,0.323310705,-0.946292866,0.946292866,0.323310705,0.0,0.00037756578051643936,0.002911585552130389,0.0,0.00028325641765544903,0.000292344806952188,-2.8574510688289517e-07,-3.947270681227913e-06,-5.048350535274015e-06,-4.560393347455761e-06,2.152325998013051e-07,1.1819889443639325e-05,0.1,0.5,117.08075,54.99607710000001,152.726479,2645.75131,2828.42712,124.861947,320.83043,0.0,7.740957744150126e-12,5.856316583669924e-11,0.0,1.73723158e-19,8.90988079e-12,5.088003720000001e-11,1014.5549337272943,244.874425
161,0.0001,0.0,0.0,0.1,0.0,179.2431319105978,8000000.0,7000000.0,2.6169999999999997e-06,0.007199,0.0035399999999999997,3.422e-06,0.0001653,0.0032555678399999997,-0.0016928421,0.00259941138,0.999273595,-0.038108810699999995,0.038108810699999995,0.999273595,0.9900273540000001,-0.140875259,0.140875259,0.9900273540000001,0.0,0.0008212840058322105,0.009553685831318251,0.0,0.2005884924549024,0.00015739434832028805,-3.4189835335833205e-08,-1.5722654876282735e-07,-1.6401981957031296e-07,-8.764186437246732e-10,-2.624330419508865e-10,1.6359272026492933e-09,0.1,0.5,179.24313,177.5846,662.600639,2645.75131,2828.42712,124.861947,2935.82139,0.0,7.759135839898331e-12,5.589821539206046e-11,0.0,5.01474115e-19,8.51225898e-12,5.0952599200000004e-11,9283.882378504448,244.874425
162,0.0001,0.0,0.0,0.1,0.0,127.20542345558859,8000000.0,7000000.0,0.0006647000000000001,0.00016230000000000001,0.213,0.0008692999999999999,3.76e-06,0.10026747,-0.0042074549,0.0089658854,0.56534125,-0.824857122,0.824857122,0.56534125,0.0472562587,-0.9988827990000001,0.9988827990000001,0.0472562587,0.0,0.000929317938274684,0.0005295147265867282,0.0,0.0008566256394105702,0.018913151488810856,-7.6138753341338835e-06,-5.225607607321542e-06,1.2535026646951546e-05,-3.505692254705921e-07,-2.413137677591119e-06,-2.7915694639744512e-06,0.1,0.5,127.20541999999999,10.6329624,154.042807,2645.75131,2828.42712,57.584431099999996,124.860226,0.0,1.0024219094119422e-11,4.4048839302905606e-11,0.0,5.79650071e-20,8.9185586e-12,4.95097036e-11,182.0979629271828,244.87105
163,0.0001,0.0,0.0,0.1,0.0,120.18832565894772,8000000.0,7000000.0,0.0008082,0.0002026,0.0945,0.001057,4.706e-06,0.0716025258,-0.0182224834,0.0111219602,0.589764394,-0.807575358,0.807575358,0.589764394,0.0688722133,-0.99762549,0.99762549,0.0688722133,0.0,0.007937653405569421,0.007162903031472605,0.0,0.00036745365684209786,0.04490401982286727,-6.94981803773047e-07,-6.118301229573807e-07,9.162028509137552e-07,-7.132342796681693e-08,-7.736264224423077e-07,-9.138173976155813e-07,0.1,0.5,120.18833000000001,14.035496799999999,148.472759,2645.75131,2828.42712,77.5402625,124.860786,4.336808689942018e-19,9.60847814050229e-12,4.4214491279902574e-11,0.0,2.84835632e-19,8.591224770000003e-12,4.94497575e-11,245.20383724710533,244.872148
164,0.0001,0.0,0.0,0.1,0.0,233.39242747135688,8000000.0,7000000.0,1.0590000000000002e-06,0.007272,0.00588,1.385e-06,0.000167,0.00200191777,-0.0010597327900000002,0.0014962217300000002,0.999502995,-0.031524007400000005,0.031524007400000005,0.999502995,0.993638927,-0.112612974,0.112612974,0.993638927,0.0,0.00011801901848848767,0.0219913009321378,0.0,0.1389772651182175,0.02054680807865489,-9.40283068799982e-09,-4.632072186831533e-08,-5.240879350826355e-08,-1.0812244815724908e-09,-8.905760032146772e-10,1.117408767523523e-09,0.1,0.5,233.39243,232.02312,833.746021,2645.75131,2828.42712,124.861947,3706.7497700000004,0.0,8.167861308167219e-12,5.561989909557828e-11,0.0,4.2357947600000006e-19,8.92205978e-12,5.09182484e-11,11721.772115438624,244.874425
165,0.0001,0.0,0.0,0.1,0.0,182.60900042701408,8000000.0,7000000.0,0.00026680000000000003,7.636e-05,0.00198,0.00034889999999999997,1.809e-06,0.008517451340000001,-0.023247706,0.0084404475,0.445566129,-0.895249029,0.895249029,0.445566129,0.09701251570000001,-0.995283162,0.995283162,0.09701251570000001,0.0,0.0001339145471617697,0.0028330588076746,0.0,0.0014280751394960779,0.0001276478273082764,-8.991527030743583e-07,-4.236760152304043e-06,-4.321056882779067e-06,-9.046902940511507e-07,-6.438999499543671e-07,1.5891350871643664e-06,0.1,0.5,182.609,39.7592126,203.013527,2645.75131,2828.42712,124.861947,197.67674,4.336808689942018e-19,7.589494044320276e-12,5.499383044770315e-11,0.0,1.83248388e-19,8.462325449999999e-12,4.9321585700000005e-11,625.1087416706943,244.874425
166,0.0001,0.0,0.0,0.1,0.0,780.6431314702229,8000000.0,7000000.0,1.113e-06,2.668e-07,0.0162,1.456e-06,6.364e-09,0.0008553736389999999,-0.0017967328100000001,0.000177089199,0.11058056,-0.9938671640000001,0.9938671640000001,0.11058056,0.0062835374200000006,-0.999980258,0.999980258,0.0062835374200000006,0.0,0.0007587327965735703,0.005379125917950992,0.0,0.00017149725995490244,0.002389212853145563,-1.7603909416683136e-06,-7.880519472881276e-07,3.3129399378119065e-06,3.18072938229756e-06,-4.154171647062214e-07,-8.762045150179356e-06,0.1,0.5,780.6431299999997,44.358613299999995,785.4447230000003,2645.75131,2828.42712,124.861947,199.597935,4.336808689942018e-19,1.005179104690493e-11,4.2742615709790665e-11,0.0,2.98430843e-19,8.719601769999999e-12,4.92728684e-11,631.1840935983834,244.874425
167,0.0001,0.0,0.0,0.1,0.0,121.54400512190192,8000000.0,7000000.0,8.601e-05,0.006247,0.00179,0.0001125,0.00014409999999999998,0.0111574953,-0.007937653349999999,0.00642476861,0.988658358,-0.15018206,0.15018206,0.988658358,0.933639902,-0.358212973,0.358212973,0.933639902,0.0,0.00039642939030992637,0.007062031571436487,0.0,0.0013341967782221074,0.0031935427655151805,6.518645814067647e-08,-3.994667907831694e-07,-8.032904148381035e-07,-3.3185651313063086e-07,-2.1951229590636268e-07,6.162587292582893e-07,0.1,0.5,121.54401000000001,114.780133,289.90574,2645.75131,2828.42712,124.861947,1224.3482800000004,0.0,7.605699482313532e-12,5.6432256896924284e-11,0.0,3.61009829e-19,8.71084898e-12,4.92726849e-11,3871.729174316536,244.874425
168,0.0001,0.0,0.0,0.1,0.0,656.4516791662212,8000000.0,7000000.0,3.091e-06,1.3130000000000002e-06,1.29,4.043e-06,3.5069999999999996e-08,0.00109422579,-0.00175083128,0.000198108103,0.153163755,-0.988200822,0.988200822,0.153163755,0.0591393704,-0.9982497359999999,0.9982497359999999,0.0591393704,0.0,0.047806000256279485,0.4390586578171479,0.0,0.0010802691527185854,0.0014117932644193306,-1.0117387260501665e-10,-2.5498180278838357e-09,-3.4587682335130454e-09,-1.2313188683313674e-07,-1.2809965796042327e-08,2.9122752655911715e-07,0.1,0.5,656.45168,253.468185,663.127071,2645.75131,2828.42712,124.861947,1145.0710800000004,4.336808689942018e-19,7.661280786353226e-12,5.6638256677094544e-11,0.0,2.52910453e-19,8.633199289999999e-12,5.02619663e-11,3621.0326584441636,244.874425
169,0.0001,0.0,0.0,0.1,0.0,263.7845903670641,8000000.0,7000000.0,0.0001233,0.00010109999999999999,0.0769,0.0001612,2.4780000000000002e-06,0.00565588062,-0.00807074643,0.00147678652,0.42557465299999997,-0.90492332,0.90492332,0.42557465299999997,0.23391632699999998,-0.972256731,0.972256731,0.23391632699999998,0.0,0.00021714830936521591,0.29951810970081755,0.0,0.5207214231037074,0.17283049864238673,-1.699425427785432e-09,-9.614059297816766e-09,-1.0181696676366726e-08,-7.090373930636233e-10,-6.405105916725238e-10,8.31200745458991e-10,0.1,0.5,263.78459,144.98871599999995,283.412238,2645.75131,2828.42712,124.861947,696.6559980000003,4.336808689942018e-19,7.766610901826558e-12,5.506015759389821e-11,0.0,2.49813218e-19,8.60724501e-12,4.96826631e-11,2203.019656336466,244.874425
170,0.0001,0.0,0.0,0.1,0.0,272.65337175358945,8000000.0,7000000.0,0.0001536,0.003215,0.0147,0.00020089999999999998,7.533e-05,0.00405921949,-0.00429387842,0.00116973186,0.855263634,-0.518193127,0.518193127,0.855263634,0.768601524,-0.63972783,0.63972783,0.768601524,0.0,0.026762236003961028,0.10007371656817407,0.0,0.7612451081072197,0.5523145733886916,-2.3337588273317986e-09,-1.93398099222191e-08,-2.3998975016094874e-08,-2.2131404742449043e-10,3.6192851817838734e-10,1.0763347705099036e-09,0.1,0.5,272.65337,245.025963,336.600275,2645.75131,2828.42712,124.861947,1352.79098,0.0,7.461292028586354e-12,5.855834140267665e-11,0.0,3.61384489e-19,8.606744409999999e-12,5.0764936799999994e-11,4277.900707418056,244.874425
171,0.0001,0.0,0.0,0.1,0.0,171.96928067484828,8000000.0,7000000.0,0.00042649999999999996,0.0003139,0.0177,0.0005577999999999999,7.527e-06,0.0117045092,-0.0173063525,0.0045448465399999995,0.571200888,-0.8208102979999999,0.8208102979999999,0.571200888,0.30038961,-0.953816587,0.953816587,0.30038961,0.0,0.011403833432364242,0.0003031356313596276,0.0,0.009868465277011523,0.17648910250586536,-6.688417091928983e-08,-3.173628237127294e-08,1.0526157494019037e-07,-6.0115945442339805e-09,-2.9251577126622413e-08,-2.838846034983684e-08,0.1,0.5,171.96928,90.437158,199.83564099999998,2645.75131,2828.42712,124.861947,469.984979,0.0,9.460290643095168e-12,4.4262623994220974e-11,0.0,4.695043e-19,8.499858070000001e-12,4.92640271e-11,1486.2229751413645,244.874425
172,0.0001,0.0,0.0,0.1,0.0,923.6503625529632,8000000.0,7000000.0,5.7e-07,1.36e-07,0.106,7.455e-07,3.24e-09,0.0006210854679999999,-0.00129686518,0.000118221266,0.09352195630000001,-0.995617217,0.995617217,0.09352195630000001,0.00432626123,-0.999990642,0.999990642,0.00432626123,0.0,0.017939114914372157,0.12807951274656815,0.0,0.0014020869090677947,0.9997893227154574,-4.3454382009483555e-08,-3.4896522067850884e-08,4.7747985896544574e-08,4.065624069925615e-09,-8.490019682497047e-10,-1.0225809201417077e-08,0.1,0.5,923.65036,42.7274289,927.707657,2645.75131,2828.42712,124.861947,191.922236,0.0,9.350019478786516e-12,4.7555900831023287e-11,0.0,4.5938766e-19,8.80062285e-12,5.05246588e-11,606.9114015992322,244.874425
